Perovskite_single_crystal,Perovskite_dimension_0D,Perovskite_dimension_2D,Perovskite_dimension_2D3D_mixture,Perovskite_dimension_3D,Perovskite_dimension_3D_with_2D_capping_layer,Perovskite_dimension_list_of_layers,Perovskite_composition_perovskite_ABC3_structure,Perovskite_composition_perovskite_inspired_structure,Perovskite_composition_long_form,Perovskite_composition_a_ions,a_1,a_2,a_3,a_4,Perovskite_composition_a_ions_coefficients,a_1_coeff,a_2_coeff,a_3_coeff,a_4_coeff,A_ion_rad,A_at_wt,A_EA,A_IE,A_En,Perovskite_composition_b_ions,b_1,b_2,Perovskite_composition_b_ions_coefficients,b_1_coeff,b_2_coeff,B_ion_rad,B_at_wt,B_EA,B_IE,B_En,Perovskite_composition_c_ions,c_1,c_2,Perovskite_composition_c_ions_coefficients,c_1_coeff,c_2_coeff,X_ion_rad,X_atom_wt,X_EA,X_IE,X_En,Tolerance Factor,Octahedral Factor,Perovskite_band_gap,Perovskite_band_gap_graded,Perovskite_band_gap_estimation_basis,Perovskite_deposition_number_of_deposition_steps,Perovskite_deposition_procedure,Perovskite_deposition_quenching_induced_crystallisation,Substrate_stack_sequence,ETL_stack_sequence,HTL_stack_sequence,JV_average_over_n_number_of_cells,Air or N2,JV_test_atmosphere,JV_light_intensity,JV_light_spectra,JV_light_masked_cell,JV_test_temperature,JV_scan_speed,JV_reverse_scan_Voc,JV_reverse_scan_Jsc,JV_reverse_scan_FF,JV_reverse_scan_PCE
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FA0.67MA0.33PbBr3,FA; MA,FA, MA,na,na,0.67; 0.33,0.67,0.33,0,0,2.4112,40.7733,8.626401,874.576,2.5634,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,Br,Br,na,3,3,0,1.96,79.9,324.6,1139.9,2.96,0.981239734,0.607142857,2.28,FALSE,,1,Spin-coating,1,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,20,1.351,6.987,0.582,5.53
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FA0.5MA0.5PbI3,FA; MA,FA, MA,na,na,0.5; 0.5,0.5,0.5,0,0,2.35,38.565002,8.64,887.69995,2.56,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.949066624,0.540909091,1.546,FALSE,,1,Spin-coating,1,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,20,0.961,19.577,0.683,12.83
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FA0.5MA0.5PbBr0.5I2.5,FA; MA,FA, MA,na,na,0.5; 0.5,0.5,0.5,0,0,2.35,38.565002,8.64,887.69995,2.56,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,Br; I,Br, I,0.5; 2.5,0.5,2.5,2.16,119.06667,300.18332,1030.3167,2.71,0.951955696,0.550925926,1.612,FALSE,,1,Spin-coating,1,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,20,1.04,20.363,0.608,12.87
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FA0.5MA0.5PbBrI2,FA; MA,FA, MA,na,na,0.5; 0.5,0.5,0.5,0,0,2.35,38.565002,8.64,887.69995,2.56,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,Br; I,Br, I,1; 2,1,2,2.1200001,111.23334,305.06665,1052.2334,2.7600002,0.954914588,0.561320728,1.751,FALSE,,1,Spin-coating,1,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,20,1.104,20.036,0.685,15.33
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FA0.5MA0.5PbBr1.5I1.5,FA; MA,FA, MA,na,na,0.5; 0.5,0.5,0.5,0,0,2.35,38.565002,8.64,887.69995,2.56,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,Br; I,Br, I,1.5; 1.5,1.5,1.5,2.0800002,103.4,309.94998,1074.15,2.8100002,0.957945869,0.57211533,1.845,FALSE,,1,Spin-coating,1,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,20,1.088,15.547,0.7,11.87
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FA0.5MA0.5PbBr2I,FA; MA,FA, MA,na,na,0.5; 0.5,0.5,0.5,0,0,2.35,38.565002,8.64,887.69995,2.56,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,Br; I,Br, I,2; 1,2,1,2.04,95.56667,314.83334,1096.0668,2.86,0.961052251,0.583333333,1.957,FALSE,,1,Spin-coating,1,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,20,1.035,12.623,0.603,7.88
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FA0.5MA0.5PbBr2.5I0.5,FA; MA,FA, MA,na,na,0.5; 0.5,0.5,0.5,0,0,2.35,38.565002,8.64,887.69995,2.56,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,Br; I,Br, I,2.5; 0.5,2.5,0.5,2,87.73334,319.71667,1117.9833,2.91,0.96423652,0.595,2.141,FALSE,,1,Spin-coating,1,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,20,0.978,6.868,0.582,3.9
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FA0.5MA0.5PbBr3,FA; MA,FA, MA,na,na,0.5; 0.5,0.5,0.5,0,0,2.35,38.565002,8.64,887.69995,2.56,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,Br,Br,na,3,3,0,1.96,79.9,324.6,1139.9,2.96,0.967501659,0.607142857,2.28,FALSE,,1,Spin-coating,1,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,20,1.385,7.037,0.728,7.1
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FA0.17MA0.83PbI3,FA; MA,FA, MA,na,na,0.17; 0.83,0.17,0.83,0,0,2.2312,34.278297,8.6664,913.17596,2.5533998,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.924286598,0.540909091,1.588,FALSE,,1,Spin-coating,1,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,20,1.046,18.768,0.599,11.78
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FA0.17MA0.83PbBr0.5I2.5,FA; MA,FA, MA,na,na,0.17; 0.83,0.17,0.83,0,0,2.2312,34.278297,8.6664,913.17596,2.5533998,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,Br; I,Br, I,0.5; 2.5,0.5,2.5,2.16,119.06667,300.18332,1030.3167,2.71,0.92687979,0.550925926,1.625,FALSE,,1,Spin-coating,1,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,20,1.042,22.737,0.676,16.01
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FA0.17MA0.83PbBrI2,FA; MA,FA, MA,na,na,0.17; 0.83,0.17,0.83,0,0,2.2312,34.278297,8.6664,913.17596,2.5533998,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,Br; I,Br, I,1; 2,1,2,2.1200001,111.23334,305.06665,1052.2334,2.7600002,0.929535651,0.561320728,1.764,FALSE,,1,Spin-coating,1,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,20,1.125,16.707,0.647,12.22
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FA0.17MA0.83PbBr1.5I1.5,FA; MA,FA, MA,na,na,0.17; 0.83,0.17,0.83,0,0,2.2312,34.278297,8.6664,913.17596,2.5533998,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,Br; I,Br, I,1.5; 1.5,1.5,1.5,2.0800002,103.4,309.94998,1074.15,2.8100002,0.932256486,0.57211533,1.858,FALSE,,1,Spin-coating,1,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,20,1.069,10.329,0.789,8.68
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FA0.17MA0.83PbBr2I,FA; MA,FA, MA,na,na,0.17; 0.83,0.17,0.83,0,0,2.2312,34.278297,8.6664,913.17596,2.5533998,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,Br; I,Br, I,2; 1,2,1,2.04,95.56667,314.83334,1096.0668,2.86,0.935044732,0.583333333,1.989,FALSE,,1,Spin-coating,1,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,20,0.939,5.095,0.736,3.48
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FA0.17MA0.83PbBr2.5I0.5,FA; MA,FA, MA,na,na,0.17; 0.83,0.17,0.83,0,0,2.2312,34.278297,8.6664,913.17596,2.5533998,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,Br; I,Br, I,2.5; 0.5,2.5,0.5,2,87.73334,319.71667,1117.9833,2.91,0.937902888,0.595,2.153,FALSE,,1,Spin-coating,1,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,20,0.951,2.827,0.859,2.31
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FA0.17MA0.83PbBr3,FA; MA,FA, MA,na,na,0.17; 0.83,0.17,0.83,0,0,2.2312,34.278297,8.6664,913.17596,2.5533998,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,Br,Br,na,3,3,0,1.96,79.9,324.6,1139.9,2.96,0.940833632,0.607142857,2.296,FALSE,,1,Spin-coating,1,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,20,1.372,6.261,0.815,7.07
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,MAPbI3,MA,MA,na,na,na,1,1,0,0,0,2.17,32.07,8.68,926.3,2.55,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.911521131,0.540909091,1.593,FALSE,,1,Spin-coating,1,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,20,0.907,21.181,0.536,10.31
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,MAPbBr0.5I2.5,MA,MA,na,na,na,1,1,0,0,0,2.17,32.07,8.68,926.3,2.55,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,Br; I,Br, I,0.5; 2.5,0.5,2.5,2.16,119.06667,300.18332,1030.3167,2.71,0.913961899,0.550925926,1.656,FALSE,,1,Spin-coating,1,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,20,1.099,18.287,0.656,13.23
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,MAPbBrI2,MA,MA,na,na,na,1,1,0,0,0,2.17,32.07,8.68,926.3,2.55,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,Br; I,Br, I,1; 2,1,2,2.1200001,111.23334,305.06665,1052.2334,2.7600002,0.916461653,0.561320728,1.7,FALSE,,1,Spin-coating,1,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,20,0.959,13.181,0.67,8.46
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,MAPbBr1.5I1.5,MA,MA,na,na,na,1,1,0,0,0,2.17,32.07,8.68,926.3,2.55,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,Br; I,Br, I,1.5; 1.5,1.5,1.5,2.0800002,103.4,309.94998,1074.15,2.8100002,0.919022562,0.57211533,1.872,FALSE,,1,Spin-coating,1,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,20,1.117,6.572,1.165,8.58
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,MAPbBr2I,MA,MA,na,na,na,1,1,0,0,0,2.17,32.07,8.68,926.3,2.55,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,Br; I,Br, I,2; 1,2,1,2.04,95.56667,314.83334,1096.0668,2.86,0.921646919,0.583333333,2.027,FALSE,,1,Spin-coating,1,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,20,1.105,3.978,1.434,6.3
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,MAPbBr2.5I0.5,MA,MA,na,na,na,1,1,0,0,0,2.17,32.07,8.68,926.3,2.55,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,Br; I,Br, I,2.5; 0.5,2.5,0.5,2,87.73334,319.71667,1117.9833,2.91,0.924337078,0.595,2.161,FALSE,,1,Spin-coating,1,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,20,1.074,3.032,1.067,3.46
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,MAPbBr3,MA,MA,na,na,na,1,1,0,0,0,2.17,32.07,8.68,926.3,2.55,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,Br,Br,na,3,3,0,1.96,79.9,324.6,1139.9,2.96,0.927095558,0.607142857,2.308,FALSE,,1,Spin-coating,1,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,20,1.407,5.909,0.673,5.61
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FA0.81MA0.19PbBr0.54I2.46,FA; MA,FA, MA,na,na,0.81; 0.19,0.81,0.19,0,0,2.4616,42.5919,8.615201,863.768,2.5661998,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,Br; I,Br, I,0.54; 2.46,0.54,2.46,2.1568,118.44,300.574,1032.07,2.714,0.975768483,0.551743323,1.62,FALSE,,1,Spin-coating,1,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,20,1.2,12.8,0.64,10
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FA0.81MA0.19PbBr0.54I2.46,FA; MA,FA, MA,na,na,0.81; 0.19,0.81,0.19,0,0,2.4616,42.5919,8.615201,863.768,2.5661998,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,Br; I,Br, I,0.54; 2.46,0.54,2.46,2.1568,118.44,300.574,1032.07,2.714,0.975768483,0.551743323,1.62,FALSE,,1,Spin-coating,1,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,20,1.2,14.4,0.66,11.4
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FA0.81MA0.19PbBr0.54I2.46,FA; MA,FA, MA,na,na,0.81; 0.19,0.81,0.19,0,0,2.4616,42.5919,8.615201,863.768,2.5661998,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,Br; I,Br, I,0.54; 2.46,0.54,2.46,2.1568,118.44,300.574,1032.07,2.714,0.975768483,0.551743323,1.62,FALSE,,1,Spin-coating,1,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,20,1.2,17.6,0.66,13.9
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FA0.81MA0.19PbBr0.54I2.46,FA; MA,FA, MA,na,na,0.81; 0.19,0.81,0.19,0,0,2.4616,42.5919,8.615201,863.768,2.5661998,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,Br; I,Br, I,0.54; 2.46,0.54,2.46,2.1568,118.44,300.574,1032.07,2.714,0.975768483,0.551743323,1.62,FALSE,,1,Spin-coating,1,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,20,1.16,19.1,0.62,13.7
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FA0.82MA0.18PbBr0.53I2.47,FA; MA,FA, MA,na,na,0.82; 0.18,0.82,0.18,0,0,2.4652,42.7218,8.6144,862.996,2.5664,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,Br; I,Br, I,0.53; 2.47,0.53,2.47,2.1576002,118.59666,300.47632,1031.6317,2.713,0.976464683,0.551538696,1.64,FALSE,,1,Spin-coating,1,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,20,1.18,15.4,0.62,11.3
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FA0.82MA0.18PbBr0.53I2.47,FA; MA,FA, MA,na,na,0.82; 0.18,0.82,0.18,0,0,2.4652,42.7218,8.6144,862.996,2.5664,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,Br; I,Br, I,0.53; 2.47,0.53,2.47,2.1576002,118.59666,300.47632,1031.6317,2.713,0.976464683,0.551538696,1.64,FALSE,,1,Spin-coating,1,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,20,1.11,15.9,0.61,10.9
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FA0.83MA0.17PbBr0.52I2.48,FA; MA,FA, MA,na,na,0.83; 0.17,0.83,0.17,0,0,2.4688,42.8517,8.6136,862.224,2.5665998,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,Br; I,Br, I,0.52; 2.48,0.52,2.48,2.1584,118.753334,300.37866,1031.1934,2.7120001,0.977160584,0.551334322,1.64,FALSE,,1,Spin-coating,1,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,20,1.08,18.4,0.66,13
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FA0.83MA0.17PbBr0.52I2.48,FA; MA,FA, MA,na,na,0.83; 0.17,0.83,0.17,0,0,2.4688,42.8517,8.6136,862.224,2.5665998,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,Br; I,Br, I,0.52; 2.48,0.52,2.48,2.1584,118.753334,300.37866,1031.1934,2.7120001,0.977160584,0.551334322,1.64,FALSE,,1,Spin-coating,1,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,20,1.12,18.2,0.62,12.8
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FA0.83MA0.17PbBr0.52I2.48,FA; MA,FA, MA,na,na,0.83; 0.17,0.83,0.17,0,0,2.4688,42.8517,8.6136,862.224,2.5665998,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,Br; I,Br, I,0.52; 2.48,0.52,2.48,2.1584,118.753334,300.37866,1031.1934,2.7120001,0.977160584,0.551334322,1.64,FALSE,,1,Spin-coating,1,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,20,1.13,18.7,0.65,13.7
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FA0.83MA0.17PbBr0.52I2.48,FA; MA,FA, MA,na,na,0.83; 0.17,0.83,0.17,0,0,2.4688,42.8517,8.6136,862.224,2.5665998,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,Br; I,Br, I,0.52; 2.48,0.52,2.48,2.1584,118.753334,300.37866,1031.1934,2.7120001,0.977160584,0.551334322,1.64,FALSE,,1,Spin-coating,1,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,20,1.16,16.8,0.63,12.2
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FA0.83MA0.17PbBr0.52I2.48,FA; MA,FA, MA,na,na,0.83; 0.17,0.83,0.17,0,0,2.4688,42.8517,8.6136,862.224,2.5665998,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,Br; I,Br, I,0.52; 2.48,0.52,2.48,2.1584,118.753334,300.37866,1031.1934,2.7120001,0.977160584,0.551334322,1.64,FALSE,,1,Spin-coating,1,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,20,1.14,21.6,0.69,17.1
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FA0.83MA0.17PbBr0.52I2.48,FA; MA,FA, MA,na,na,0.83; 0.17,0.83,0.17,0,0,2.4688,42.8517,8.6136,862.224,2.5665998,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,Br; I,Br, I,0.52; 2.48,0.52,2.48,2.1584,118.753334,300.37866,1031.1934,2.7120001,0.977160584,0.551334322,1.64,FALSE,,1,Spin-coating,1,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,20,1.12,21.1,0.67,15.9
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FA0.84MA0.16PbBr0.51I2.49,FA; MA,FA, MA,na,na,0.84; 0.16,0.84,0.16,0,0,2.4723997,42.981598,8.6128,861.45197,2.5667999,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,Br; I,Br, I,0.51; 2.49,0.51,2.49,2.1592,118.91,300.281,1030.755,2.7110002,0.977856072,0.551130048,1.64,FALSE,,1,Spin-coating,1,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,20,1.07,22,0.67,15.9
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FA0.84MA0.16PbBr0.51I2.49,FA; MA,FA, MA,na,na,0.84; 0.16,0.84,0.16,0,0,2.4723997,42.981598,8.6128,861.45197,2.5667999,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,Br; I,Br, I,0.51; 2.49,0.51,2.49,2.1592,118.91,300.281,1030.755,2.7110002,0.977856072,0.551130048,1.64,FALSE,,1,Spin-coating,1,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,20,1.06,21.7,0.62,14.3
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FA0.84MA0.16PbBr0.51I2.49,FA; MA,FA, MA,na,na,0.84; 0.16,0.84,0.16,0,0,2.4723997,42.981598,8.6128,861.45197,2.5667999,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,Br; I,Br, I,0.51; 2.49,0.51,2.49,2.1592,118.91,300.281,1030.755,2.7110002,0.977856072,0.551130048,1.64,FALSE,,1,Spin-coating,1,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,20,1.15,22.2,0.68,17.4
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FA0.84MA0.16PbBr0.51I2.49,FA; MA,FA, MA,na,na,0.84; 0.16,0.84,0.16,0,0,2.4723997,42.981598,8.6128,861.45197,2.5667999,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,Br; I,Br, I,0.51; 2.49,0.51,2.49,2.1592,118.91,300.281,1030.755,2.7110002,0.977856072,0.551130048,1.64,FALSE,,1,Spin-coating,1,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,20,1.13,20.5,0.69,16
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FA0.84MA0.16PbBr0.50I2.50,FA; MA,FA, MA,na,na,0.84; 0.16,0.84,0.16,0,0,2.4723997,42.981598,8.6128,861.45197,2.5667999,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,Br; I,Br, I,0.50; 2.50,0.5,2.5,2.16,119.06667,300.18332,1030.3167,2.71,0.977791415,0.550925926,1.65,FALSE,,1,Spin-coating,1,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,20,1.03,21.6,0.68,15.2
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FA0.84MA0.16PbBr0.50I2.50,FA; MA,FA, MA,na,na,0.84; 0.16,0.84,0.16,0,0,2.4723997,42.981598,8.6128,861.45197,2.5667999,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,Br; I,Br, I,0.50; 2.50,0.5,2.5,2.16,119.06667,300.18332,1030.3167,2.71,0.977791415,0.550925926,1.65,FALSE,,1,Spin-coating,1,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,20,0.99,21.7,0.53,11
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FA0.85MA0.15PbBr0.50I2.50,FA; MA,FA, MA,na,na,0.85; 0.15,0.85,0.15,0,0,2.476,43.111504,8.612,860.68,2.567,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,Br; I,Br, I,0.50; 2.50,0.5,2.5,2.16,119.06667,300.18332,1030.3167,2.71,0.978551355,0.550925926,1.65,FALSE,,1,Spin-coating,1,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,20,1.09,21.7,0.72,17.4
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FA0.85MA0.15PbBr0.50I2.50,FA; MA,FA, MA,na,na,0.85; 0.15,0.85,0.15,0,0,2.476,43.111504,8.612,860.68,2.567,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,Br; I,Br, I,0.50; 2.50,0.5,2.5,2.16,119.06667,300.18332,1030.3167,2.71,0.978551355,0.550925926,1.65,FALSE,,1,Spin-coating,1,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,20,1.12,21.6,0.73,17.7
